Hit 5 Relaxed,Hit 5 Strict,NDCG Relaxed,NDCG Strict
1.0,0.4,0.8470858852562799,0.5706417189553201
0.8,0.0,1.0,0.0
1.0,1.0,1.0,1.0
1.0,0.0,1.0,0.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
0.2,0.2,0.5,0.5
1.0,0.0,1.0,0.0
1.0,1.0,1.0,1.0
1.0,0.2,0.8447122853992027,0.38685280723454163
1.0,1.0,1.0,1.0
0.4,0.4,0.6240505200038379,0.6240505200038379
0.2,0.2,0.6309297535714575,0.6309297535714575
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0
